"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
1242;"L_VS2_QSFPDD_P14";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1243;"L_VS2_QSFPDD_P15";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1244;"L_VS2_QSFPDD_P16";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1245;"L_VS2_QSFPDD_P17";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1246;"L_VS2_QSFPDD_P18";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1247;"L_VS2_QSFPDD_P19";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1248;"L_VS2_QSFPDD_P20";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1249;"L_VS2_QSFPDD_P21";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1250;"L_VS2_QSFPDD_P22";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1251;"L_VS2_QSFPDD_P23";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1252;"L_VS2_QSFPDD_P24";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1253;"L_VS2_QSFPDD_P25";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1254;"L_VS2_QSFPDD_P26";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1255;"L_VS2_QSFPDD_P27";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1256;"L_VS2_QSFPDD_P28";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1257;"L_VS2_QSFPDD_P29";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1258;"L_VS2_QSFPDD_P30";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1259;"L_VS2_QSFPDD_P31";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1260;"L_VS2_QSFPDD_P32";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1261;"L_VS3_QSFPDD_P05";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1262;"L_VS3_QSFPDD_P06";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1263;"L_VS3_QSFPDD_P07";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1264;"L_VS3_QSFPDD_P08";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1265;"L_VS3_QSFPDD_P09";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1266;"L_VS3_QSFPDD_P10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1267;"L_VS3_QSFPDD_P11";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1268;"L_VS3_QSFPDD_P12";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1269;"L_VS3_QSFPDD_P13";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1270;"L_VS3_QSFPDD_P14";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1271;"L_VS3_QSFPDD_P15";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1272;"L_VS3_QSFPDD_P16";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1273;"L_VS3_QSFPDD_P17";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1274;"L_VS3_QSFPDD_P18";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1275;"L_VS3_QSFPDD_P19";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1276;"L_VS3_QSFPDD_P20";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1277;"L_VS3_QSFPDD_P21";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1278;"L_VS3_QSFPDD_P22";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1279;"L_VS3_QSFPDD_P23";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1280;"L_VS3_QSFPDD_P24";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1281;"L_VS3_QSFPDD_P25";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1282;"L_VS3_QSFPDD_P26";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1283;"L_VS3_QSFPDD_P27";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1284;"L_VS3_QSFPDD_P28";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1285;"L_VS3_QSFPDD_P29";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1286;"L_VS3_QSFPDD_P30";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1287;"L_VS3_QSFPDD_P31";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1288;"L_VS3_QSFPDD_P32";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1289;"L_VS4_QSFPDD_P05";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1290;"L_VS4_QSFPDD_P06";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1291;"L_VS4_QSFPDD_P07";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1292;"L_VS4_QSFPDD_P08";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1293;"L_VS4_QSFPDD_P09";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1294;"L_VS4_QSFPDD_P10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1295;"L_VS4_QSFPDD_P11";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1296;"L_VS4_QSFPDD_P12";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1297;"L_VS4_QSFPDD_P13";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1298;"L_VS4_QSFPDD_P14";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1299;"L_VS4_QSFPDD_P15";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1300;"L_VS4_QSFPDD_P16";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1301;"L_VS4_QSFPDD_P17";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1302;"L_VS4_QSFPDD_P18";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1303;"L_VS4_QSFPDD_P19";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1304;"L_VS4_QSFPDD_P20";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1305;"L_VS4_QSFPDD_P21";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1306;"L_VS4_QSFPDD_P22";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1307;"L_VS4_QSFPDD_P23";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1308;"L_VS4_QSFPDD_P24";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1309;"L_VS4_QSFPDD_P25";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1310;"L_VS4_QSFPDD_P26";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1311;"L_VS4_QSFPDD_P27";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1312;"L_VS4_QSFPDD_P28";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1313;"L_VS4_QSFPDD_P29";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1314;"L_VS4_QSFPDD_P30";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1315;"L_VS4_QSFPDD_P31";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1316;"L_VS4_QSFPDD_P32";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1317;"SNN_CAGE_P05_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1318;"SNN_CAGE_P05_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1319;"SNN_CAGE_P05_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1320;"SNN_CAGE_P05_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1321;"SNN_CAGE_P05_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1322;"SNN_CAGE_P05_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1323;"SNN_CAGE_P05_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1324;"SNN_CAGE_P05_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1325;"SNN_CAGE_P05_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1326;"SNN_CAGE_P05_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1327;"SNN_CAGE_P07_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1328;"SNN_CAGE_P07_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1329;"SNN_CAGE_P07_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1330;"SNN_CAGE_P07_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1331;"SNN_CAGE_P07_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1332;"SNN_CAGE_P07_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1333;"SNN_CAGE_P07_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1334;"SNN_CAGE_P07_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1335;"SNN_CAGE_P07_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1336;"SNN_CAGE_P07_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1337;"SNN_CAGE_P09_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1338;"SNN_CAGE_P09_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1339;"SNN_CAGE_P09_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1340;"SNN_CAGE_P09_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1341;"SNN_CAGE_P09_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1342;"SNN_CAGE_P09_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1343;"SNN_CAGE_P09_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1344;"SNN_CAGE_P09_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1345;"SNN_CAGE_P09_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1346;"SNN_CAGE_P09_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1347;"SNN_CAGE_P11_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1348;"SNN_CAGE_P11_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1349;"SNN_CAGE_P11_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1350;"SNN_CAGE_P11_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1351;"SNN_CAGE_P11_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1352;"SNN_CAGE_P11_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1353;"SNN_CAGE_P11_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1354;"SNN_CAGE_P11_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1355;"SNN_CAGE_P11_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1356;"SNN_CAGE_P11_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1357;"SNN_CAGE_P13_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1358;"SNN_CAGE_P13_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1359;"SNN_CAGE_P13_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1360;"SNN_CAGE_P13_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1361;"SNN_CAGE_P13_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1362;"SNN_CAGE_P13_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1363;"SNN_CAGE_P13_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1364;"SNN_CAGE_P13_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1365;"SNN_CAGE_P13_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1366;"SNN_CAGE_P13_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1367;"SNN_CAGE_P15_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1368;"SNN_CAGE_P15_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1369;"SNN_CAGE_P15_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1370;"SNN_CAGE_P15_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1371;"SNN_CAGE_P15_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1372;"SNN_CAGE_P15_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1373;"SNN_CAGE_P15_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1374;"SNN_CAGE_P15_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1375;"SNN_CAGE_P15_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1376;"SNN_CAGE_P15_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1377;"SNN_CAGE_P17_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1378;"SNN_CAGE_P17_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1379;"SNN_CAGE_P17_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1380;"SNN_CAGE_P17_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1381;"SNN_CAGE_P17_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1382;"SNN_CAGE_P17_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1383;"SNN_CAGE_P17_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1384;"SNN_CAGE_P17_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1385;"SNN_CAGE_P17_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1386;"SNN_CAGE_P17_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1387;"SNN_CAGE_P19_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1388;"SNN_CAGE_P19_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1389;"SNN_CAGE_P19_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1390;"SNN_CAGE_P19_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1391;"SNN_CAGE_P19_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1392;"SNN_CAGE_P19_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1393;"SNN_CAGE_P19_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1394;"SNN_CAGE_P19_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1395;"SNN_CAGE_P19_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1396;"SNN_CAGE_P19_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1397;"SNN_CAGE_P21_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1398;"SNN_CAGE_P21_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1399;"SNN_CAGE_P21_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1400;"SNN_CAGE_P21_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1401;"SNN_CAGE_P21_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1402;"SNN_CAGE_P21_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1403;"SNN_CAGE_P21_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1404;"SNN_CAGE_P21_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1405;"SNN_CAGE_P21_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1406;"SNN_CAGE_P21_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1407;"SNN_CAGE_P23_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1408;"SNN_CAGE_P23_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1409;"SNN_CAGE_P23_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1410;"SNN_CAGE_P23_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1411;"SNN_CAGE_P23_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1412;"SNN_CAGE_P23_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1413;"SNN_CAGE_P23_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1414;"SNN_CAGE_P23_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1415;"SNN_CAGE_P23_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1416;"SNN_CAGE_P23_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1417;"SNN_CAGE_P25_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1418;"SNN_CAGE_P25_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1419;"SNN_CAGE_P25_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1420;"SNN_CAGE_P25_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1421;"SNN_CAGE_P25_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1422;"SNN_CAGE_P25_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1423;"SNN_CAGE_P25_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1424;"SNN_CAGE_P25_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1425;"SNN_CAGE_P25_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1426;"SNN_CAGE_P25_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1427;"SNN_CAGE_P27_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1428;"SNN_CAGE_P27_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1429;"SNN_CAGE_P27_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1430;"SNN_CAGE_P27_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1431;"SNN_CAGE_P27_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1432;"SNN_CAGE_P27_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1433;"SNN_CAGE_P27_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1434;"SNN_CAGE_P27_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1435;"SNN_CAGE_P27_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1436;"SNN_CAGE_P27_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1437;"SNN_CAGE_P29_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1438;"SNN_CAGE_P29_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1439;"SNN_CAGE_P29_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1440;"SNN_CAGE_P29_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1441;"SNN_CAGE_P29_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1442;"SNN_CAGE_P29_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1443;"SNN_CAGE_P29_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1444;"SNN_CAGE_P29_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1445;"SNN_CAGE_P29_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1446;"SNN_CAGE_P29_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1447;"SNN_CAGE_P31_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1448;"SNN_CAGE_P31_10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1449;"SNN_CAGE_P31_2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1450;"SNN_CAGE_P31_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1451;"SNN_CAGE_P31_4";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1452;"SNN_CAGE_P31_5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1453;"SNN_CAGE_P31_6";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1454;"SNN_CAGE_P31_7";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1455;"SNN_CAGE_P31_8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1456;"SNN_CAGE_P31_9";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1457;"SNN_QSFPDD_P05";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1458;"SNN_QSFPDD_P06";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1459;"SNN_QSFPDD_P07";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1460;"SNN_QSFPDD_P08";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1461;"SNN_QSFPDD_P09";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1462;"SNN_QSFPDD_P10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1463;"SNN_QSFPDD_P11";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1464;"SNN_QSFPDD_P12";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1465;"SNN_QSFPDD_P13";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1466;"SNN_QSFPDD_P14";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1467;"SNN_QSFPDD_P15";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1468;"SNN_QSFPDD_P16";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1469;"SNN_QSFPDD_P17";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1470;"SNN_QSFPDD_P18";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1471;"SNN_QSFPDD_P19";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1472;"SNN_QSFPDD_P20";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1473;"SNN_QSFPDD_P21";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1474;"SNN_QSFPDD_P22";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1475;"SNN_QSFPDD_P23";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1476;"SNN_QSFPDD_P24";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1477;"SNN_QSFPDD_P25";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1478;"SNN_QSFPDD_P26";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1479;"SNN_QSFPDD_P27";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1480;"SNN_QSFPDD_P28";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1481;"SNN_QSFPDD_P29";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1482;"SNN_QSFPDD_P30";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1483;"SNN_QSFPDD_P31";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1484;"SNN_QSFPDD_P32";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1485;"S_RESET_P05_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1486;"S_RESET_P06_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1487;"S_RESET_P07_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1488;"S_RESET_P08_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1489;"S_RESET_P09_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1490;"S_RESET_P10_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1491;"S_RESET_P11_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1492;"S_RESET_P12_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1493;"S_RESET_P13_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1494;"S_RESET_P14_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1495;"S_RESET_P15_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1496;"S_RESET_P16_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1497;"S_RESET_P17_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1498;"S_RESET_P18_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1499;"S_RESET_P19_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1500;"S_RESET_P20_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1501;"S_RESET_P21_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
